simbli_id,school_name,state,address,city,zipcode,phone_number,website,LEAID
36030818,waterfordunified,CA,"219northreinwayave,building2",waterford,95386,2098741809,waterford.k12.ca.us,600063
36030819,bonitaunified,CA,115w.allenave.san,dimas,91773,9099718200,do.bonita.k12.ca.us,605610
36030820,castaicunion,CA,28131livingstonave.,valencia,91355,6612574500,castaicusd.com,607740
36030821,escalonunified,CA,1520yosemiteave,escalon,95320,2098383591,escalonusd.org,612840
36030822,alview-dairylandunionelementary,CA,12861avenue181/2,chowchilla,93610,5596652394,adusd.k12.ca.us,602360
36030823,atwaterelementary,CA,1401broadwayave.,atwater,95301,2093576100,aesd.edu,603420
36030824,cabrillounified,CA,498kellyavenuehalfmoon,bay,94019,6507127100,cabrillo.k12.ca.us,606780
36030825,durhamunified,CA,pobox300,durham,95938,5308954675,durhamunified.org,611730
36030826,fairfield-suisununified,CA,2490hilbornroad,fairfield,94534,7073995000,fsusd.org,613360
36030827,galtjointunionelementary,CA,"1018cstreet,suite210",galt,95632,2097444545,gjuesd-ca.schoolloop.com,614790
36030828,geyservilleunified,CA,1300moodylane,geyserville,95441,7078573592,gusd.com,615150
36030829,gustineunified,CA,1500meredithave.,gustine,95322,2098543784,gustineusd.org,616323
36030830,maderaunified,CA,1902howardroad,madera,93637,5596754500,richey.k12.mt.us,623340
36030831,marcum-illinoisunionelementary,CA,2452elcentroblvdeast,nicolaus,95659,5306562407,marcum-illinois.org,623800
36030832,mountainempireunified,CA,3291buckmanspringsrd.pine,valley,91962,6194739022,meusd.org,626100
36030833,sanjuanunified,CA,3738walnutavenue,carmichael,95608,9169717111,sanjuan.edu,634620
36030834,southerntrinityjointunified,CA,680vanduzenrdmad,river,95526,7075746237,stjusd.org,637630
36030835,susanville,CA,368mesastreet,savage,nan,nan,susanvillesd.org,3028380
36030837,bassettunified,CA,904willowavenuela,puente,91746,6269313000,bassettusd.org,604110
36030838,vallejocityunified,CA,665walnutave,vallejo,94592,7075568921,vcusd.org,640740
36030839,vineland,CA,14713weedpatchhwy.,bakersfield,93307,6618453713,vinelandsd.org,3028830
36030840,westsideelementary,CA,19191w.excelsioravenuepobox398five,points,93624,5598842492,westside-elem.k12.ca.us,642210
36030843,scottsvalleyunified,CA,"108whisperingpinesdrive,suite115scotts",valley,95066,8314381820,scottsvalleyusd.org,600043
36030845,scottvalleyunified,CA,11918mainst.fort,jones,96032-0687,5304682727,svusd.us,600159
36030846,westsideunionelementary,CA,4191450thstreetwestquartz,hill,93536,6617220716,westside.k12.ca.us,3025500
36030849,collegecommunity,IA,districtmainoffice8005prairiespiritlanedriveswcedar,rapids,52404,3198485340,crprairie.org,3012510
36030850,californiastateassociationofcounties,CA,"1100kstreet,suite101",sacramento,95814,9163277500,counties.org,3016530
36030854,sullivan,MO,138taylorstreet,sullivan,63080,5734685171,sullivaneagles.org,2929760
36030855,csbasamplemanualsite,CA,1734road506,milescity,nan,nan,csba.org,
36030856,nianguar-v,MO,7435duffylanecanyon,creek,nan,nan,nianguaschools.com,2922500
36030857,idahoboardsassociation,ID,4schoollanetrout,creek,nan,nan,idsba.org,638250
36030862,lincoln,GA,423metasvilleroad,lincolnton,30817,7063593742,lincolncountyschools.org,1303330
36030863,junctionelementary,CA,9087deschutesrd.palo,cedro,96073,5305473274,junctionesd.net,619200
36030866,olinconsolidated,IA,212trilbystreet,olin,52320,3194842170,olin.k12.ia.us,1921720
36030867,emmettindependent221,ID,119nwardwellave,emmett,83617,2083656301,emmettschools.org,1601020
36030870,bantaunified,CA,22375elranchoroad,tracy,95304,2092294651,bantasd.org,602571
36030871,summervilleelementary,CA,18451carterstreet,tuolumne,95379,2099284291,sumel.k12.ca.us,638250
36030872,haleyvillecity,AL,201120thstreet,haleyville,35565,2054869231,haley-k12.us,101720
36030873,bibb,AL,721walnutstreet,centreville,35042,2059269881,bibbed.org,100360
36030875,murphyelementary,AZ,3140westbuckeyeroad,phoenix,85009,6023535004,msdaz.org,100202
36030876,avilabeachcharter,CA,1636caldwelldr.,solvang,93463,8056881717,avilabeachcharter.org,3701500
36030877,boise,ID,8169westvictoryroad,boise,83709,2088544000,boiseschools.org,3009930
36030880,junctioncityelementary,CA,430redhillroad,junctioncity,96048,5306236381,jcesd.org,619170
36030881,breaolindaunified,CA,"1civiccentercircle,level2",brea,92821,7149907800,bousd.us,1910340
36030883,bigspringsunionelementary,CA,7405highwaya-12,montague,96064,5304593189,bigspringsschool.org,604980
36030884,gulfshorescity,AL,300east16thavenuegulf,shores,36542,2519689873,gsboe.org,100202
36030885,winston-salem/forsyth,NC,pobox2513,winston-salem,27102-2513,3367272816,wsfcs.k12.nc.us,3028860
36030886,pellcity,AL,310515thavenuenorth,pellcity,35125,2058844440,pellcityschools.net,102650
36030887,st.louislanguageimmersion,MO,1881pinestreetst.,louis,63103,3145330975,sllis.org,3017580
36030888,rivervalleycommunity,IA,916hackberryst,correctionville,51016,7123724656,rvwolverines.org,608550
36030890,middletonno.134,ID,5s.vikingavenue,middleton,83644,nan,msd134.org,
36030891,westsonomaunionhigh,CA,462johnsonstreet,sebastopol,95472,7078246403,wscuhsd.org,602670
36030892,cardinalcommunity,IA,4045ashlandrd,eldon,52554,nan,cardinalcomet.com,4675600
36030893,espartounified,CA,1114thavenueeast,polson,nan,nan,eusdk12.org,612930
36030895,sanysidro,CA,4350otaymesaroadsan,ysidro,92173,6194284476,sysdschools.org,635220
36030896,chowchillaunionhigh,CA,805humboldtave.,chowchilla,93610,5596653662,chowchillahigh.k12.ca.us,608550
36030897,bullock,AL,108hardawayavenueunion,springs,36089,3345131416,bullockcounty.schoolinsites.com,100480
36030900,vallelindoelementary,CA,1431n.centralave.southel,monte,91733,6265800610,vallelindo.k12.ca.us,640650
36030901,smee15-3,SD,45465gallatinroadgallatin,gateway,nan,nan,smee.k12.sd.us,4675600
36030903,barstowunified,CA,"551s.aveh,",barstow,92311,7602556000,busdk12.com,604020
36030905,kootenai#274,ID,13030e.o'garard,harrison,83833,2086893631,sd274.com,600014
36030906,cloverdaleunified,CA,97schoolst.,cloverdale,95425,7078941993,cusd.org,608970
36030907,centralunion,CA,1578318thavenue,lemoore,93245,5599243405,central.k12.ca.us,630930
36030908,fieldbrookelementary,CA,4070fieldbrookrd,mckinleyville,95519,7078393201,fbk8.org,613740
36030909,freshwaterelementary,CA,75greenwoodheightsdrive,eureka,95503,7074422969,freshwatersd.org,614520
36030910,greenfieldunionelementary,CA,1624fairviewroad,bakersfield,933007,6618376000,gfusd.net,616080
36030911,hesperiaunified,CA,15576mainst,hesperia,92345-3482,7602444411,hesperiausd.org,600014
36030912,paloverdeunion,CA,9637ave.196,tulare,93274,5596880648,palo-verde.k12.ca.us,629430
36030915,pleasantridgeunion,CA,22580kingstonlanegrass,valley,95949,5302682800,prsd.us,3027570
36030916,springvillecommunity,IA,602millavenue,springville,52336,3198546197,springville.k12.ia.us,3011100
36030917,morgan,AL,312southmain,boulder,nan,nan,morgank12.org,102480
36030918,hermitager-iv,MO,300northparkstreet,joliet,nan,nan,hermitage.k12.mo.us,2914310
36030919,paramountunified,CA,15110californiaave,paramount,90723-4320,5626026000,paramount.k12.ca.us,629850
36030920,pacificunionelementary,CA,3001janesroad,arcata,95521,7078224619,pacificunionschool.org,605490
36030921,wiseburnunified,CA,201n.douglasstreetel,segundo,90245,3107252101,wiseburn.org,601428
36030922,evergreenunion,CA,19500learningway,cottonwood,96022,5303473411,evergreenusd.org,613170
36030924,montgomery,AL,307s.decaturstreet,montgomery,36104,3342236700,mps.k12.al.us,102430
36030926,westshoreeducationalservice,MI,2130westus-10,ludington,49431,2317573716,wsesd.org,2680755
36030927,mcintoshtrailcsb,GA,p.o.box1320,griffin,30224,7703585252,mctrail.org,1932010
36030929,oakgrove,CA,6578santateresablvd.san,jose,95119-1204,4082278300,ogsd.net,2926790
36030931,monoofficeofeducation,CA,box380,simms,nan,nan,monocoe.org,691052
36030932,modestocity,CA,426locuststreet,modesto,95351,2095741500,mcs4kids.com,601330
36030933,inyoofficeofeducation,CA,166grandviewdrive,bishop,93514,7608733262,inyocoe.org,691011
36030934,newhanover,NC,2331stavenueeast,kalispell,nan,nan,nhcs.net,3703330
36030935,centerpoint-urbanac,IA,145iowast/pobox296center,point,52213,3198491102,cpuschools.org,100090
36030936,rockportr-ii,MO,pobox159,colstrip,nan,nan,rockport.k12.mo.us,2926790
36030937,albanyr-iii,MO,4333rdstreet,columbus,nan,nan,albany.k12.mo.us,2902970
36030938,westlyoncommunity,IA,1787iowa182ndstreet,inwood,51240,7127534917,wlwildcats.org,1926790
36030940,hopeelementary(porterville),CA,613wteapotdomeavenue,porterville,93257,5597841064,hope-esd.org,691002
36030941,northcarolinacyberacademy,NC,2800meridianparkwaysuite150,durham,27713,9842629237,myncca.com,3700386
36030942,annistoncity,AL,4804mcclellanblvd.,anniston,36206,2562315000,annistonschools.com,100090
36030943,lakepreston38-3,SD,12mainstreet,roundup,nan,nan,lakepreston.k12.sd.us,4639990
36030944,vanmetercommunity,IA,5201stavenuevan,meter,50261,5159962221,vmbulldogs.com,1903690
36030949,washingtonstateboardofeducation,WA,600washingtonstreetsep.o.box47206,olympia,47206,3607256025,sbe.wa.gov,1908940
36030950,butteofficeofeducation,CA,1859birdstreet,oroville,95965,5305325650,bcoe.org,691002
36030951,raymondviller-vii,MO,1477ashst,worden,nan,nan,rville.k12.mo.us,2926040
36030954,iasbpolicymanagementconsole,IA,400fallonstreetwolf,pont,nan,nan,wolfpointschools.org,101380
36030957,clarke,GA,595princeavenue,athens,30601,7065467721,clarke.k12.ga.us,1301170
36030958,midway,CA,259fst.,fellows,93224,6617684344,midwayschooldistrict.org,605490
36030959,alvinaelementarycharter,CA,295westsaginawave,caruthers,93609,5598649411,alvinaelementaryschool.org,1918510
36030960,weldoncity,NC,301mulberrystreet,weldon,27890,2525364821,weldoncityschools.org,3704890
36030961,northpolkcommunity,IA,13930ne6thst,alleman,50007,5159843400,northpolk.org,641880
36030962,fowlerunified,CA,658e.adamsave,fowler,93625,5598346080,fowlerusd.org,614250
36030964,sangabrielvalleyrop,CA,1134southbarrancaavenue,glendora,91740,6264725121,sgvrop.org,1932010
36030965,poplarbluffr-i,MO,1110n.westwoodboulevardpoplar,bluff,63901,5737857751,poplarbluffschools.net,2925450
36030967,maldenr-i,MO,2754knoxrd.,sidney,nan,nan,maldenmoschools.org,2919890
36030968,plannedparenthoodsoutheast,GA,241peachtreestne#400,atlanta,30303,nan,plannedparenthood.org,603780
36030969,prairielakesareaeducationagency,IA,500ne6thst,pocahontas,50574,7123353588,plaea.org,1301410
36030971,arsbapolicymanagementconsole,AR,300simmonsstreet,opelika,nan,nan,opelikaschools.org,102580
36030972,southo'brien,IA,216srutledgestreet,paullina,51046,7129492115,soswolverines.org,607770
36030973,gridleyunified,CA,429magnoliastreet,gridley,95948,5308464721,gusd.org,600051
36030974,weedunionelementary,CA,575whiteavenue,weed,96094,5309386103,wes-weed-ca.schoolloop.com,641980
36030976,whittiercityelementary,CA,7211s.whittierave,whittier,90602,5627893000,whittiercity.net,642450
36030977,barbour,AL,pobox429,clayton,36016,3347753453,barbourcountyschools.org,100300
36030978,oskaloosacommunity,IA,185s.mainstreetpobox760,altaville,nan,nan,oskyschools.org,1906270
36030980,pointarena,CA,45lakestreetpoint,arena,95468,7078822803,pointarenaschools.org,2927450
36030981,hintoncommunity,IA,315w.grandstreet,hinton,51024,7129474329,hintonschool.com,624300
36030983,chickasawcity,AL,201n.crafthighway,chickasaw,36611,2514522256,chickasawschools.com,100188
36030984,franklinr-ii,MO,3128highwayynew,haven,63068,5732372414,fcr2.org,1903690
36030985,edenarearop,CA,26316hesperianblvd,hayward,94545,5102932900,edenrop.org,600085
36030986,grizzlychallengecharter,CA,"721mendocinoave.,bldg945sanluis",obispo,93405,18057826881,grizzlyyouthacademy.org,642270
36030988,pennvalleyunionelementary,CA,17328pennvalleydr.suiteapenn,valley,95946,5304327311,pvuesd.org,601427
36030990,mediapoliscommunity,IA,725n.northfieldstreetpobox358,mediapolis,52637,3193943101,meposchools.org,101380
36030991,orearviller-iv,MO,103mathewsdrive,gilbert,nan,nan,orearvilletigers.k12.mo.us,2927450
36030993,lahonda-pescaderounified,CA,360butanocutoff,pescadero,94060,6508790286,lhpusd.com,620220
36031002,eaglebutte20-1,SD,612s.vermontstreet,maquoketa,nan,nan,ceb.k12.sd.us,4620100
36031004,lagunitaselementary,CA,802westsixthstreet,sumner,nan,nan,lagunitas.org,620520
36031005,newtoncommunity,IA,1302firstavenuewest,newton,50208,6417925809,newtoncsd.org,641880
36031007,westsideunionelementary,CA,1201feltard.,healdsburg,95448-9399,7074333923,westsideusd.org,2731800
36031008,greatprairieareaeducationagency,IA,2814n.court,ottumwa,52501,6416828591,gpaea.org,607230
36031013,pioneerunionelementary,CA,6862mountaukumrd.,somerset,95684,5306203556,pioneerusd.org,1903090
36031014,atlanta,GA,130trinityave.sw,atlanta,30303,4048022255,atlantapublicschools.us,1300120
36031016,meridianmedicalartscharterhigh,ID,1789e.heritageparklane,meridian,83646,2088554075,meridianmedicalartscharter.org,1931110
36031017,bluelakeunionelementary,CA,p.o.box268blue,lake,95525-0268,7076685674,bluelakeschool.org,605400
36031018,tyrrell,NC,1107hwy64east,columbia,27925,2527961121,tyrrell.k12.nc.us,3704590
36031019,cherokee,AL,130eastmainst.,centre,35960,nan,cherokeek12.org,100630
36031020,meadowsunionelementary,CA,2059bowkerrd.el,centro,92243,7603527512,meadowsunion.org,1603330
36031021,campbellunionhigh,CA,3235unionave.san,jose,95124-2009,4083710960,cuhsd.org,607230
36031022,bakerystem,GA,p.o.box40260highway37,newton,39870,2297345346,baker.k12.ga.us,628830
36031023,southbayunion,CA,601elmaveimperial,beach,91932,nan,sbusd.org,637380
36031024,lyman42-1,SD,430schoolstreet,carlisle,nan,nan,lyman.k12.sd.us,4644770
36031025,russell,AL,p.o.box40050614thstreet,phenixcity,36867,3344685540,myrcsd.org,102880
36031026,osceola,MO,2275centralave,mckinleyville,nan,nan,osceola.k12.mo.us,2923270
36031027,pimaunified,AZ,192e.200s.|p.o.box429,pima,85543,9283878000,pimaschools.org,406440
36031030,lsbasamplemember,LA,1100murraydrivep.o.box1043el,cajon,nan,nan,guhsd.net,642060
36031032,dadecommissioners,GA,71caseavenuesuite243,trenton,30752,nan,dadecounty-ga.gov,605520
36031033,mountainviewelementary,CA,2585southarchibaldavenue,ontario,91761,9099472205,mtnview.k12.ca.us,1907920
36031034,autauga,AL,153w.4thstreet,prattville,36067,3343655706,acboe.net,100240
36031035,tehamaselpa,CA,310e.2ndstreet,oxford,nan,nan,tehamacountyselpa.org,2927830
36031036,bigpineunified,CA,p.o.box908500s.mainst.big,pine,93513-0908,7609382005,bigpineschools.org,604950
36031037,maysviller-l,MO,1010n.mainst.santa,ana,nan,nan,maysville.k12.mo.us,1915750
36031038,libertyelementary,CA,170libertyschoolrd,petaluma,94952-1074,7077954380,libertysd.org,621540
36031039,chieftahgeeelementaryacademy,ID,p.o.box21734southhilinerd.fort,hall,83203,2082372710,cteacademy.org,1903480
36031040,couchr-i,MO,410pinestreet,mondamin,nan,nan,couch.k12.mo.us,2910200
36031041,raisincityelementary,CA,6425w.bowles,raisincity,93652,5592330128,raisincity.k12.ca.us,631680
36031042,mississippibendareaeducationagency,IA,72921ststreet,bettendorf,52722,nan,mbaea.org,627900
36031043,northst.francoisr-i,MO,1422southtechlane,meridian,nan,nan,ncsd.k12.mo.us,630870
36031044,sedalia#200,MO,2806matthewdrive,sedalia,65301,6608296450,sedalia200.org,605240
36031045,boonviller-i,MO,736mainstreet,boonville,65233,nan,bpsk12.net,2905580
36031047,manesr-v,MO,476mainstreet,trussville,nan,nan,manes.k12.mo.us,2919950
36031048,johnston,NC,2320us70businesshwyeast,smithfield,27577,9199346031,johnston.k12.nc.us,3702370
36031049,marsing,ID,2058thavenuewest,marsing,83639,nan,marsingschools.org,1922440
36031050,daviscommunity,IA,608swashingtonst,bloomfield,52537,6416642200,dcmustangs.com,604500
36031051,converse#1,WY,schooladministrationofficeboardroom820desmoinesst.,webstercity,nan,nan,ccsd1.org,5602140
36031052,northwestareaeducationagency,IA,5800discoveryblvd,siouxcity,51111,nan,nwaea.org,1930480
36031053,jones37-3,SD,2211washingtonavenue,oroville,nan,nan,jonesco.k12.sd.us,4619580
36031054,irwin,GA,210applestreet,ocilla,31774,2294687485,irwin.k12.ga.us,1302910
36031055,lakemissionviejoassociation,CA,22555olympiadroadmission,viejo,92692,9497701313,lakemissionviejo.org,639720
36031056,rosevillejointunionhigh,CA,3167cedartownhwyse,rome,nan,nan,rjuhsd.us,633630
36031057,wrightelementary,CA,4385priceavenuesanta,rosa,95407,7075420550,wrightesd.org,643200
36031058,disabilityrightscalifornia,CA,1831kst.,sacramento,95811,9165045800,disabilityrightsca.org,642060
36031059,maricopaunified,CA,955stanislausst.,maricopa,93252-9779,6617698231,maricopaschools.org,623820
36031060,nationalboardsassociation,VA,1680dukest.fl2,alexandria,22314-3493,7038386722,nsba.org,4654300
36031062,westada,ID,1303eastcentraldrive,meridan,83642,nan,westada.org,1917820
36031063,oneidacity,NY,565saylesstreet,oneida,13421,3153632550,oneidacsd.org,3600013
36031064,woodbinecommunity,IA,501wearestreet,woodbine,51579,7126472411,woodbine.k12.ia.us,1931470
36031065,trinidadunione,CA,300trinityst,trinidad,95570,7076773631,trinidadusd.net,3004230
36031066,templetonunified,CA,960oldcountyrd.,templeton,93465-9419,8054345805,templetonusd.org,639000
36031067,hughes-elizabethlakesunion,CA,"16633elizabethlakeroad,pobox530lake",hughes,93532,6617241231,helus.org,3008130
36031068,scottsborocityystem,AL,305s.scottst.,scottsboro,35768,2562182100,scottsboroschools.net,3703510
36031069,scotland04-3,SD,12041stavenue,charlescity,nan,nan,scotland.k12.sd.us,4665180
36031070,parkston#33-3,SD,24500rd68,tulare,nan,nan,parkston.k12.sd.us,623010
36031071,eastnicolausjointunionh,CA,2452nicolausave,nicolaus,95659,5306562255,eastnicolaus.k12.ca.us,630870
36031072,lee,AL,2410societyhillroad,opelika,36804,3347056000,lee.k12.al.us,102070
36031073,middletownunified,CA,7504cuttingave.,orland,nan,nan,middletownusd.org,624750
36031074,eastsangabrielvalleyselpa,CA,1400rangerdrive,covina,91722,6269661679,esgvselpa.org,2931020
36031075,stanfieldelementary24,AZ,515southstanfieldroad,stanfield,85172,5204240221,stanfieldaz.schoolinsites.com,408820
36031077,stanley57-1,SD,112southfirststreetpobox370fort,pierre,57532,6052237741,stanleycounty.k12.sd.us,4624850
36031078,cleburne,AL,141davenportdrive,heflin,36264,2564635624,cleburneschools.net,100780
36031079,coosa,AL,p.o.box3773nixburgroad,rockford,35136,2563774913,coosaschools.org,100900
36031080,lowelljoint,CA,11019valleyhomeave.,whittier,90603,5629430211,ljsd.org,623010
36031081,tronajointunified,CA,83600tronard,trona,93562,7603722861,trona.tjusd.net,639840
36031082,montroser-xiv,MO,720santabarbarast.santa,barbara,nan,nan,montrose.k12.mo.us,2921360
36031083,evertonr-iii-mo,MO,200adamsstla,portecity,nan,nan,evertontigers.org,603720
36031084,warrensburgr-vi,MO,201southholdenstreet,warrensburg,64093,nan,warrensburgr6.org,2931020
36031086,avery,NC,775cranberrystreet,newland,28657,8287336006,averyschools.net,3700300
36031089,fortmadisonc,IA,1930avenuemfort,madison,52627,3193727252,fmcsd.org,618690
36031090,arabcity,AL,54medicalspringsrd,galena,nan,nan,arabcityschools.org,100100
36031091,newlondonc,IA,106westwilsonstreetp.o.box97new,london,52645,3193670512,nlcsd.org,3020690
36031092,keokukc,IA,500north20thstreet,keokuk,52632,3195241402,keokukschools.org,101110
36031093,eastmarshallcommunity,IA,204westcenterstreetbox159,gilman,50106,6414987481,emmustangs.org,102640
36031094,consortiumofstateboardsassociations,NC,3761rosedalerdport,allen,nan,nan,cossba.org,1923110
36031095,whiteriver#47-1,SD,590hwy431,fairfield,nan,nan,whiteriver.k12.sd.us,3013110
36031096,corcoranjointunified,CA,1520pattersonave,corcoran,93212,5599928888,corcoranunified.com,609690
36031097,fortunaunionhigh,CA,73513thstreet,fortuna,95540,7077254462,fuhsdistrict.org,614190
36031098,jamestown,CA,18299fifthavenue,jamestown,95327,2099844058,jespanthers.org,1926910
36031099,siskiyouofficeofeducation,CA,609southgoldstreet,yreka,96097,5308428400,siskiyoucoe.net,691038
36031100,contracostaofficeofeducation,CA,77santabarbarardpleasant,hill,94523,9259423380,cccoe.k12.ca.us,691005
36031101,happycampunionelementary,CA,114parkwayhappy,camp,96039,5304932267,happycamp.k12.ca.us,616530
36031103,ackermancharter,CA,13777bowmanroad,auburn,95603,5308851974,ackerman.k12.ca.us,601680
36031104,iasbpolicyreferencemanual,IA,1970nyeroad,nye,nan,nan,ia-sb.org,618780
36031105,bradleyunione,CA,65600dixiestreet,bradley,93426,8054722310,bradleyusd.org,2920820
36031106,sanlucasunione,CA,53675sanbenitostreetsan,lucas,93954,8313824426,sanlucasschool.com,629370
36031107,sanardounione,CA,62428centerstreetsan,ardo,93450,8316272520,sanardousd.org,1918840
36031108,spreckelsunion,CA,375leestreet,alexandercity,nan,nan,spreckelsdistrict.org,100030
36031109,boonecommunity,IA,5007thstreet,boone,50036,5154330750,boonecsd.org,102670
36031110,cuyamajointu,CA,2300highway166new,cuyama,93254,6617662293,cuyamaunified.org,1600510
36031111,basicpolicymanagementservices,MO,1704capehornave,julian,nan,nan,mosba.org,614700
36031112,laytonvilleunified,CA,150ramseyroadp.o.box868,laytonville,95454,7079846414,lusd.us,642580
36031113,disabilityrightsflorida,FL,2473caredrivesuite200,tallahassee,32308,8003420823,disabilityrightsflorida.org,3700210
36031114,miamir-1,MO,325s.downsst,ridgecrest,nan,nan,miamir1.net,3009030
36031115,pacificgroveunified,CA,435hillcrestavepacific,grove,93950,8316466510,pgusd.org,629370
36031116,wascounionhigh,CA,2100seventhstreet,wasco,93280,6617588447,wascouhsd.org,641430
36031117,guernevilleelementary,CA,14630armstrongwoodsroad,guerneville,95446,7078692864,guernevilleschool.org,616320
36031118,"transcenterforyouth,inc",WI,1749n16thstreet,milwaukee,53205,4149337895,transcenterforyouth.org,600012
36031119,gwinnett,GA,437oldpeachtreerd.nw,suwanee,30024-2978,6783016000,gcpsk12.org,1302550
36031120,isucceedvirtual,ID,6148northdiscoverywaysuite120,boise,83713,nan,ballardschool.org,611550
36031121,fruitvalee,CA,7311rosedalehwy,baskersfield,93308,6615893830,fruitvale.k12.ca.us,100540
36031122,silexr-i,MO,240s.11thstreetst.,maries,nan,nan,silex.k12.mo.us,2928290
36031123,newcastleelementary,CA,645kentuckygreensway,newcastle,95658,9162592832,newcastle.k12.ca.us,627120
36031124,orangebeachcity,AL,pobox27994544orangebeachblvdorange,beach,36561,2514241730,orangebeachal.gov,103581
36031125,madridcommunity,IA,201n.main,madrid,50156,5157953240,madrid.k12.ia.us,1918180
36031126,centrallyonc,IA,1010southgreenestreetrock,rapids,51246,nan,centrallyon.org,601843
36031127,iredell-statesville,NC,549northracestreet,statesville,28677,7048728931,issnc.org,3702310
36031128,livingstonparish,LA,13909floridablvd.,livingston,70754,2256867044,lpsb.org,2201020
36031129,clarke,AL,155westcobbstreetp.o.box936grove,hill,36451,nan,clarkecountyschools.org,100720
36031130,exira-elkhorn-kimballtoncommunity,IA,4114madisonst.box388aelk,horn,51531,7127644616,exira-ehk.k12.ia.us,102910
36031131,ikm-manningcommunity,IA,20910thstreet,manning,51455,7126553771,ikm-manning.k12.ia.us,3017370
36031132,vinton-shellsburgc,IA,1502cave,vinton,52349,3194364728,vscsd.org,103582
36031133,westburlingtoni,IA,314w.vanweissblvd.west,burlington,52655,nan,wbisd.com,1903960
36031134,eufaulacity,AL,333statedocksroad,eufaula,36027,3346871100,eufaulacityschools.org,101410
36031135,i3academy,AL,23049thstreetnorth,birmingham,35212,nan,i3academy.esvbeta.com,100204
36031136,clintoncommunity,IA,140112thave.n,clinton,52732,5632439600,clinton.k12.ia.us,101200
36031137,rockvalleyc,IA,171220thavenuerock,valley,51247,7124762701,rvcsd.net,1914640
36031138,richmondelementary,CA,700-585richmondrde.,susanville,96130,5302572338,richmondelementary.com,632520
36031139,absarokee,MT,327southwoodardave.,absarokee,59001,nan,absarokee.k12.mt.us,1914670
36031140,plator-v,MO,3800n.locustgrove,meridian,nan,nan,platorv.org,2925210
36031141,thermalitounionelementary,CA,400grandave,oroville,95965,5305382900,thermalito.org,639180
36031142,westmorlandunione,CA,200southcst,westmorland,92281,7603444364,wued.org,610260
36031143,dallascenter-grimescommunity,IA,2405w1ststreetp.o.box680,grimes,50111,5159923866,dcgschools.com,1908520
36031144,westforkcommunity,IA,p.o.box60210s.2ndstreet,rockwell,50469,6418223234,westforkschool.org,102670
36031145,albertonk-12,MT,306railroadave,alberton,59820,nan,alberton.k12.mt.us,3001860
36031146,alderelementary,MT,p.o.box127,alder,59710,nan,madisoncountymt.gov,802460
36031147,augusta,MT,410broadway,augusta,59410,nan,augustaschool.org,
36031148,avon,MT,603mainste,avon,59713,nan,asheschools.org,3700210
36031149,bainville,MT,409tubmanst,bainville,59212,nan,bainvilleschool.k12.mt.us,642930
36031150,basinelementary,MT,30northquartz,basin,59631,nan,brorsonschool.com,
36031151,belt,MT,1churchstreet,belt,59412,4062773351,beltschool.com,3009120
36031152,bigsandy,MT,3981stavebig,sandy,59520,nan,bigsandy.k12.mt.us,
36031153,boxelder,MT,410emainst.box,elder,59521,nan,boxelderbears.org,100007
36031154,bridger,MT,"2415jeffersonroad,suiteb",athens,nan,nan,bridgerscouts.org,102250
36031155,broadus,MT,500northtrautmanavenue,broadus,59317,nan,sites.google.com,
36031156,broadview,MT,139351ststreet,broadview,59015,nan,broadviewschools.org,1914310
36031157,brockton,MT,215n.fifthstreet,brockton,59213,nan,brockton.k12.mt.us,1910690
36031159,cardwell,MT,80highway359,cardwell,59721,nan,chualarusd.com,601971
36031160,carter,MT,box158,carter,59420,nan,cambriansd.org,3000015
36031161,cascade,MT,321centralavewest,cascade,59421,nan,cascade.k12.mt.us,3000016
36031162,chester-joplin-inverness,MT,511mainst,chester,59522,nan,cji.k12.mt.us,601843
36031163,choteau,MT,2047thavenuenw,choteau,59422,nan,choteauschools.net,3004380
36031164,cookecity,MT,101broadway,cookecity,59020,nan,northeastcsd.org,604890
36031165,cottonwoodelementary,MT,10250countyrd710w,havre,59501,nan,discoveryregional.org,3005990
36031166,darby9,MT,208schooldrive,darby,59828,nan,darby.k12.mt.us,1906060
36031167,daveyelementary,MT,56182clearcreekrdse,havre,59501,nan,rcs.k12.al.us,102910
36031168,denton,MT,1200lehman,denton,59430,nan,denton.k12.mt.us,610380
36031169,dodson,MT,pobox278,dodson,59524,nan,dodson.k12.mt.us,3017370
36031170,drummond,MT,108w.edwards,drummond,59832,nan,drummondschool.net,4010170
36031171,dupuyer,MT,box149,dupuyer,59432,nan,indeek12.org,1914580
36031172,dutton/bradyk-12,MT,1012ndstne,dutton,59433,4064763424,dbps.k12.mt.us,3000102
36031173,ekalaka,MT,box458,ekalaka,59324,nan,ekalaka.net,102730
36031174,circle,MT,1105favenue,circle,59215,nan,circleschools.org,1919200
36031175,amsterdam,MT,6360campcreekroad,manhattan,59742,nan,amsterdamschool.org,3001980
36031176,andersonelementary,MT,10040cottonwoodrd,bozeman,59718,nan,andersonmt.org,1914640
36031177,arrowhead,MT,pobox37,pray,59065,nan,arrowheadk8.com,1908880
36031178,ashland,MT,"405e.northstreet,pobox79",truro,nan,nan,sites.google.com,1914670
36031179,bearpawcooperative,MT,421ohiostreet,chinook,59523,nan,bearpawcoop.org,3000012
36031180,bigskyspecialneedscoop,MT,220northwisconsinstreet,conrad,59425,nan,bigskycoop.org,3000060
