simbli_id,school_name,state,address,city,zipcode,phone_number,fax_number,website
4031,Charlton County Schools,GA,37 Touchdown Lane,Folkston,31537-3842,9124962596,9124962595,http://www.charlton.k12.ga.us
4032,Chattahoochee County Schools,GA,326 Broad St,Cusseta,31805-9769,7069893774,7069893776,http://www.chattco.org
4033,Chattooga County Schools,GA,33 Middle School Rd,Summerville,30747-5131,7068573447,7068573440,http://www.chattooga.k12.ga.us
4035,Chickamauga City Schools,GA,402 Cove Rd,Chickamauga,30707-1614,7063823100,7063755364,http://www.chickamaugacityschools.org
4037,Clay County Schools,GA,111 Commerce Street East Fort,Gaines,39851,2297682232,2297683654,http://www.clay.k12.ga.us
4038,Clayton County Schools,GA,1058 Fifth Avenue,Jonesboro,30236,7704732700,7704732778,http://www.clayton.k12.ga.us/
4039,Clinch County School System,GA,46 South College Street,Homerville,31634,9124875321,,http://www.clinchcounty.com
4041,Coffee County Schools,GA,211 S. Gaskin Avenue,Douglas,31533-4401,9123842086,9123835333,http://coffeeschools.org
4042,Colquitt County Schools,GA,P.O. Box 2708 710 Lane Street,Moultrie,31776-2708,2298906200,,http://www.colquitt.k12.ga.us
4044,Commerce City Schools,GA,,,,,,http://www.commercecityschools.org
4045,Cook County Schools,GA,37 Josey Road,Adel,31620-0152,2298962294,2298963443,http://www.cook.k12.ga.us
4046,Coweta County Schools,GA,PO Box 280 237 Jackson Street,Newnan,30264-0280,7702542801,7702542807,http://www.cowetaschools.net
4047,Crawford County Schools,GA,PO Box 8 190 East Cruselle Street,Roberta,31078-0008,4788363131,4788363114,http://www.crawfordschools.org
4048,Crisp County Schools,GA,P.O. Box 729 201 South 7th Street,Cordele,31010-0729,2292763400,2292763406,http://www.crispschools.org/
4049,Dade County Schools,GA,PO Box 188 52 Tradition Lane,Trenton,30752-0188,7066574361,7066574572,http://www.dadecountyschools.org
4050,Dalton Public Schools,GA,PO Box 1408 300 W. Waugh St.,Dalton,30722-1408,7068764000,7062264583,http://www.daltonpublicschools.com
4051,Dawson County Board Of Education,GA,28 Main Street,Dawsonville,30534-0004,7062653246,7062651226,http://www.dawsoncountyschools.org
4052,City Schools of Decatur,GA,125 Electric Avenue,Decatur,30030,4043713601,4043735579,http://www.csdecatur.net
4053,Decatur County Schools,GA,1417 Dothan Road,Bainbridge,39817,2292482200,,http://www.dcboe.com
4054,DeKalb County School District,GA,Robert R. Freeman Administrative Complex 1701 Mountain Industrial Boulevard Stone,Mountain,30083,6786761200,6786760785,http://www.dekalbschoolsga.org
4055,Dodge County Schools,GA,PO Box 1029 720 College St,Eastman,31023-1029,4783743783,4783746697,http://www.dodge.k12.ga.us
4056,Dooly County Schools,GA,202 Cotton St.,Vienna,31092,2292684761,2292686148,http://www.dooly.k12.ga.us
4057,Dougherty County Schools,GA,200 Pine Ave P.O. Box 1470,Albany,31701-2531,2294311285,9124311276,http://www.docoschools.org
4058,Douglas County School System,GA,11490 Veterans Memorial Highway,Douglasville,30134,7706512000,,http://www.dcssga.org
4059,Dublin City Schools,GA,207 Shamrock Dr,Dublin,31021-3020,4783538000,4783538001,https://www.dcsirish.com/
4060,Early County Schools,GA,40 Harold Ragan Drive,Blakely,39823-1706,2297234337,2297238183,http://www.early.k12.ga.us
4061,Echols County Schools,GA,PO Box 207 216 Hwy 129 North,Statenville,31648-0207,2295595734,2295590423,http://www.echols.k12.ga.us
4062,Effingham County Schools,GA,405 N. Ash Street,Springfield,31329-4958,9127546491,9123301590,http://www.effinghamschools.com
4063,Elbert County Schools,GA,50 Laurel Dr,Elberton,30635-1842,7062134000,7062836674,http://www.elbert.k12.ga.us
4064,Emanuel County Schools,GA,201 N Main St P. O. Box 130,Swainsboro,30401-3500,4782376674,4784191102,http://www.emanuel.k12.ga.us
4065,Evans County Schools,GA,613 West Main Street,Claxton,30417-1713,9127393544,9127392492,https://evanscoga.sites.thrillshare.com/
4066,Fannin County Schools,GA,6145 Old Hwy 76  Blue,Ridge,30513,7066323771,7066327583,http://www.fannin.k12.ga.us
4067,Fayette County Public Schools,GA,PO Box 879 205 LaFayette Avenue,Fayetteville,30214,7704603535,7704608191,http://www.fcboe.org
4068,Floyd County Schools,GA,600 Riverside Pkwy NE,Rome,30161-2938,7062341031,7062361824,http://www.floydboe.net
4069,Forsyth County Schools,GA,1120 Dahlonega Hwy.,Cumming,30040-4536,7708872461,7707816632,http://www.forsyth.k12.ga.us
4070,Franklin County Schools,GA,280 Busha Road,Carnesville,30521-0099,7063844554,7063847472,http://www.franklin.k12.ga.us
4072,Gainesville City Schools,GA,508 Oak St,Gainesville,30501-3506,7705365275,7702872019,http://www.gcssk12.net
4073,Gilmer County Board of Education,GA,134 Industrial Boulevard,Ellijay,30540-5404,7062765000,7062765005,http://www.gilmerschools.com
4074,Glascock County Schools,GA,PO Box 205 738 Railroad Avenue,Gibson,30810-0205,7065982291,7065982611,http://www.glascock.k12.ga.us
4075,Glynn County Board of Education,GA,5505 Altama Ave.,Brunswick,31521-1677,9122674100,9122674146,http://www.glynn.k12.ga.us
4076,Gordon County Schools,GA,PO Box 12001,Calhoun,30703-7000,7066297366,7066255671,http://www.gcbe.org
4077,Grady County Schools,GA,122 N Broad St,Cairo,39828,2293773701,2293773437,http://www.grady.k12.ga.us/
4078,Greene County Schools,GA,PO Box 209 101 E Third St,Greensboro,30642-0209,7064537688,7064539019,http://www.greene.k12.ga.us
4079,Griffin-Spalding County School System,GA,PO Box N 216 S 6th St,Griffin,30224-0012,7702293700,7702293708,http://www.gscs.org
4081,Habersham County Schools,GA,PO Box 70 West Stanford Mill Road,Clarkesville,30523-0002,7067542118,7067541549,http://www.habershamschools.com
4082,Hall County Schools,GA,"711 Green Street, NW",Gainesville,30501-3368,7705341080,7705357404,http://www.hallco.org
4083,Hancock County Schools,GA,11311 Hwy 15 North,Sparta,31087,7064445775,7064447026,http://www.hancock.k12.ga.us
4084,Haralson County Schools,GA,299 Robertson Ave.,Tallapoosa,30176,7705742500,7705742225,http://www.haralson.k12.ga.us
4085,Harris County Schools,GA,,,,,,http://www.harris.k12.ga.us
4086,Hart County Charter System,GA,284 Campbell Dr P.O. Box 696,Hartwell,30643-2223,7063765141,7063767046,http://www.hart.k12.ga.us
4087,Heard County Schools,GA,PO Box 1330,Franklin,30217-1330,7066753320,7066753357,http://www.heard.k12.ga.us
4088,Henry County Schools,GA,33 N. Zack Hinton Parkway,McDonough,30253,7709576601,7709146178,http://www.henry.k12.ga.us
4089,Houston County School District,GA,1100 Main Street,Perry,31069,4789886200,4789886259,http://www.hcbe.net
4091,Jackson County Schools,GA,1660 Winder Hwy,Jefferson,30549-5458,7063675151,7063679457,http://www.jacksonschoolsga.org
4092,Jasper County Board of Education,GA,1411 College St,Monticello,31064-6802,7064686350,7064680045,http://www.jasper.k12.ga.us
4093,Jeff Davis County Schools,GA,PO Box 1780 44 Charles Rogers Blvd,Hazlehurst,31539-0571,9123756700,9123756703,http://www.jeff-davis.k12.ga.us
4094,Jefferson City Schools,GA,345 Storey Lane,Jefferson,30549-0507,7063672880,7063672291,http://www.jeffcityschools.org
4095,Jefferson County Schools,GA,,,,,,http://www.jefferson.k12.ga.us
4096,Jenkins County Board of Education,GA,1152 East Winthrope Avenue,Millen,30442-0660,4789824305,4782491005,http://www.jchs.com
4097,Johnson County Schools,GA,PO Box 110 150 S Lee St,Wrightsville,31096-0110,4788643302,4788644053,http://www.johnson.k12.ga.us
4098,Jones County Schools,GA,125 Stewart Avenue,Gray,31032-5201,4789863032,4789864412,http://www.jones.k12.ga.us
4099,Lamar County Schools,GA,100 Victory Lane,Barnesville,30204-1544,7703585891,7703585858,http://www.lamar.k12.ga.us
4100,Lanier County Schools,GA,247 South Highway 221,Lakeland,31635,2294823966,2294823020,http://www.lanier.k12.ga.us
4101,Laurens County Schools,GA,467 Firetower Rd,Dublin,31021-2682,4782724767,4782772619,http://www.lcboe.net
4102,Lee County Schools,GA,"PO Box 399 126 Starksville Ave., N.",Leesburg,31763-0399,2299032100,2299032130,http://www.lee.k12.ga.us
4103,Liberty County Schools,GA,200 Bradwell Street,Hinesville,31313-3182,9128762161,9123686201,http://www.liberty.k12.ga.us
4105,Long County Schools,GA,PO Box 428,Ludowici,31316-0428,9125452367,9125452380,http://www.longcountyps.com/
4106,Lowndes County Schools,GA,1592 Norman Dr,Valdosta,31601,2292452250,2292452255,http://www.lowndes.k12.ga.us
4107,Lumpkin County Schools,GA,56 Indian Drive,Dahlonega,30533-0311,7068643611,7068645965,http://www.lumpkinschools.com
4108,Macon County Schools,GA,PO Box 488 31 Buck Creek Bypass Road,Oglethorpe,31068-0488,4784728188,4784722042,http://www.macon.k12.ga.us
4109,Madison County Schools,GA,PO Box 37 800 Madison Street,Danielsville,30633,7067952191,7067955209,http://www.madison.k12.ga.us
4110,Marietta City Schools,GA,250 Howard St NE P. O. Box 1265,Marietta,30060-1849,7704223500,7704293112,http://www.marietta-city.org
4111,Marion County Schools,GA,P. O. Box 391 1697 Pineville Rd. Buena,Vista,31803,2296492234,2296497423,http://www.marion.k12.ga.us
4112,McDuffie County Schools,GA,716 N. Lee Street,Thomson,30824-0957,7069864000,7069864001,http://www.mcduffie.k12.ga.us
4113,McIntosh County Schools,GA,,,,,,http://www.mcintosh.k12.ga.us
4114,Meriwether County Schools,GA,,,,,,http://www.mcssga.org
4115,Miller County Schools,GA,96 Perry Street,Colquitt,39837-0188,2297585592,2297583255,http://www.miller.k12.ga.us
4116,Mitchell County Schools,GA,108 South Harney Street,Camilla,31730,2293217002,2293217007,http://www.mitchell.k12.ga.us
4117,Monroe County Schools,GA,PO Box 1308 25 Brooklyn Avenue,Forsyth,31029-1308,4789942031,4789943364,http://www.monroe.k12.ga.us
4118,Montgomery County Schools,GA,,,,,,http://www.mcboe.net
4119,Morgan County Charter School System,GA,1065 East Ave,Madison,30650-1468,7067524600,7067524601,http://www.morgan.k12.ga.us
4120,Murray County Schools,GA,,,,,,http://www.murray.k12.ga.us
4121,Muscogee County School District,GA,2960 Macon Road - Suite 3047,Columbus,31906,7067482019,7067482001,http://www.muscogee.k12.ga.us/
4122,Newton County Schools,GA,2109 Newton Drive P. O. Box 1469,Covington,30015-1469,7707871330,7707842950,http://www.newtoncountyschools.org
4123,Oconee County Schools,GA,,,,,,http://www.oconeeschools.org
4124,Oglethorpe County Schools,GA,735 Athens Road,Lexington,30648-1911,7067438128,7067433211,http://www.oglethorpe.k12.ga.us
4125,Paulding County Schools,GA,3236 Atlanta Highway,Dallas,30132,7704438000,7704438089,http://www.paulding.k12.ga.us
4126,Peach County Schools,GA,900 Campus Drive  Fort,Valley,31030,4788255933,4788259970,http://www.peachschools.org
4127,Pelham City Schools,GA,,,,,,http://www.pelham-city.k12.ga.us
4128,Pickens County Schools,GA,100 D.B. Carroll Street,Jasper,30143-1525,7062531700,7062531705,http://www.pickenscountyschools.org
4129,Pierce County Schools,GA,834 East Main St. PO Box 349,Blackshear,31516-1242,9124492044,9124492046,http://www.pierce.k12.ga.us
4130,Pike County Schools,GA,7454 Hwy. 19 South,Zebulon,30295,7705678489,6783599675,http://www.pike.k12.ga.us
4131,Polk School District,GA,612 S College Street,Cedartown,30125,7707483821,7707485131,http://www.polk.k12.ga.us
4132,Pulaski County Schools,GA,,,,,,http://www.pulaski.k12.ga.us
4133,Putnam County Charter School System,GA,158 Old Glenwood Spring Road,Eatonton,31024,7064855381,7064353820,http://www.putnam.k12.ga.us
4134,Quitman County Schools,GA,P.O. Box 248 215 Kaigler Road,Georgetown,39854-0248,2293344189,2293342109,http://www.quitman.k12.ga.us
4135,Rabun County Schools,GA,,,,,,http://www.rabuncountyschools.org/
4136,Randolph County Schools,GA,98 School Drive,Cuthbert,39840-1724,2297323601,2297323840,http://www.sowegak12.org
4137,Richmond County School System,GA,864 Broad Street,Augusta,30901-1215,7068261000,7068264612,http://www.rcboe.org
4138,Rockdale County Schools,GA,960 Pine Street NE P.O. Box 1199,Conyers,30012,7704834713,7708604266,http://www.rockdaleschools.org
4139,Rome City Schools,GA,508 East Second Street,Rome,30161-3112,7062365050,7068024310,http://www.rcs.rome.ga.us
4140,Savannah-Chatham County Public Schools,GA,208 Bull Street,Savannah,31401-3901,9123955600,,http://www.sccpss.com/
4141,Schley County Schools,GA,161 Perry Drive P.O. Box 66,Ellaville,31806,2299372405,2299375180,http://www.schleyk12.org
4142,Screven County Schools,GA,PO Box 1668 382 Halcyondale Road,Sylvania,30467-1668,9124512000,9124512001,http://www.screven.k12.ga.us
4143,Seminole County Schools,GA,203 E. 6th Street,Donalsonville,39845-1900,2295242433,2295242212,http://www.seminole.k12.ga.us
4144,Social Circle City Schools,GA,147 Alcova Drive  Social,Circle,30025-,7704642731,7704644920,http://www.socialcircleschools.com
4145,Stephens County Schools,GA,191 Big A School Road,Toccoa,30577,7068869415,7068863882,http://www.stephenscountyschools.com/
4146,Stewart County Schools,GA,P. O. Box 547 7168 Green Grove Road,Lumpkin,31815,2298384329,2298386984,http://www.stewart.k12.ga.us
4147,Sumter County Schools,GA,,,,,,http://www.sumterschools.org
4148,Talbot County Schools,GA,PO Box 515 945 N Washington Ave,Talbotton,31827-0515,7066658528,7066653620,http://www.talbot.k12.ga.us
4150,Tattnall County Schools,GA,"PO Box 157 146 W. Brazell St.,",Reidsville,30453-0157,9125574726,9125573036,http://www.tattnallschools.org
4151,Taylor County Schools,GA,PO Box 1930,Butler,31006-1930,4788625224,4788625818,http://www.taylorcountyschools.org
4154,Thomas County Schools,GA,200 N. Pinetree Blvd,Thomasville,31792,2292254380,2292255012,http://www.thomas.k12.ga.us
4155,Thomaston-Upson County Schools,GA,205 Civic Center Dr,Thomaston,30286-4233,7066479621,7066477154,http://www.upson.k12.ga.us
4156,Thomasville City Schools,GA,404 North Broad Street 3rd Floor,Thomasville,31792-4776,2292252600,2292256997,http://tcitys.org
4157,Tift County Schools,GA,506 W 12th Street  P. O. Box 389,Tifton,31793-0389,2293872400,2293861020,http://www.tiftschools.com
4158,Toombs County Schools,GA,117 E Wesley Ave,Lyons,30436-1368,9125263141,9125263291,http://www.toombscountyschools.org
4159,Towns County Schools,GA,67 Lakeview Cir Ste C,Hiawassee,30546-3212,7068962279,7068962632,www.towns.k12.ga.us
4160,Treutlen County Schools,GA,5040 South Third Street,Soperton,30457,9125297101,9125294226,http://www.treutlen.k12.ga.us
4161,Trion City Schools,GA,239 Simmons Street,Trion,30753-1012,7067342363,7067343397,http://www.trionschools.org
4162,Troup County Schools,GA,"100 N Davis Road, Building C P.O. Box 1228",LaGrange,30241-1808,7068127900,7068127904,http://www.troup.org
4163,Turner County Schools,GA,P. O. Box 609 423 N. Cleveland Street,Ashburn,31714-0609,2295673338,2295673285,http://www.turner.k12.ga.us
4164,Twiggs County Schools,GA,952 E Main St P. O. Box 232,Jeffersonville,31044-9426,4789453127,4789453078,http://www.twiggs.k12.ga.us
4165,Union County Schools,GA,,,,,,http://www.ucschools.org
4166,Valdosta City Schools,GA,PO Box 5407 1204 Williams Street,Valdosta,31603-5407,2293338500,2293338583,http://www.gocats.org
4167,Vidalia City Schools,GA,1001 North Street West,Vidalia,30474-4825,9125373088,9125380938,http://www.vidaliacityschools.org
4168,Walker County Schools,GA,PO Box 29 201 South Duke Street La,Fayette,30728-0029,7066381240,7066387827,http://www.walkerschools.org
4170,Ware County Schools,GA,1301 Bailey Street,Waycross,31502-1789,9122838656,9122838698,http://www.ware.k12.ga.us
4171,Warren County Schools,GA,P.O. Box 228 115 Gibson Highway,Warrenton,30828-1304,7064653383,7064659141,http://www.warren.k12.ga.us
4172,Washington County Schools,GA,,,,,,http://www.washingtoncountyschoolsga.org
4173,Wayne County Schools,GA,710 West Pine Street,Jesup,31545,9124271000,9124271004,http://www.wayne.k12.ga.us
4176,White County School System,GA,136 Warriors Path,Cleveland,30528,7068652315,7068657784,http://www.white.k12.ga.us
4177,Whitfield County Schools,GA,3264 Cleveland Highway,Dalton,30721,7062788070,7062785042,http://wcsga.net
4178,Wilcox County Schools,GA,114 7th Avenue,Rochelle,31079,2294672141,9124672302,http://www.wilcox.k12.ga.us
4179,Wilkes County Schools,GA,313A N Alexander Ave,Washington,30673,7066782718,7066783799,https://www.wilkes.k12.ga.us/
4180,Wilkinson County Schools,GA,197 West Main Street PO Box 206,Irwinton,31042,4789465521,4789465565,http://www.wilkinson.k12.ga.us/
4181,Worth County Schools,GA,103 Eldridge St.,Sylvester,31791-1832,2297768600,2297768603,http://www.worthschools.net
4183,Georgia School Boards Association,GA,5120 Sugarloaf Pkwy.,Lawrenceville,30043,7709622985,7709625392,http://www.gsba.com
4185,Simbli Demo,GA,5120 Sugarloaf Parkway,Lawrenceville,30043,18002261856,,https://www.eboardsolutions.com
4187,Mountain Education,GA,1963 Tom Bell Road,Cleveland,30528,7062194664,,http://www.mymec.org
4257,MSBA,MO,2100 Interstate-70 Drive Southwest,Columbia,65203,8002216722,,http://www.mosba.org
10123,NCSBA,NC,,,,,,http://www.ncsba.org
10399,NC State Board of Education,NC,301 N. Wilmington Street,Raleigh,27601,9842362250,,https://www.dpi.nc.gov/about-dpi/state-board-education
10400,The Innovation Project,NC,P.O. Box 58673,Raleigh,27658,9846645411,,https://tipnc.org/
11101,NCSBA eBOARD Demo Site,NC,,,,,,http://www.ncsba.org
11102,Guilford County Schools,NC,,,,,,http://www.gcsnc.com/
12218,Summit School District 54-6,SD,,,,,,http://www.summit.k12.sd.us
12225,Alcester-Hudson School District,SD,,,,,,https://www.alcester-hudson.k12.sd.us/
12226,Centerville School District 60-1,SD,,,,,,http://centerville.k12.sd.us
60861,Pittsgrove Township Schools,NJ,1076 Almond Road,Pittsgrove,08318-3950,8563583094,8563586020,http://www.pittsgrove.net
60862,Woodstown-Pilesgrove Regional School District,NJ,135 East Avenue,Woodstown,08098,8567690144,8567694549,http://woodstown.org
60969,Vestavia Hills Board of Education,AL,,,,,,http://www.vestavia.k12.al.us
61236,GSBA Board Leadership Development,GA,5120 Sugarloaf Parkway,Lawrenceville,30043,7709622985,7709625392,http://www.schoolboardu.com
62001,View Point Health,GA,175 Gwinnett Drive,Lawrenceville,30046,6782092411,,http://www.myviewpointhealth.org
70005,Arkansas School Boards Association,AR,523 South Ringo Street  Little,Rock,72201,5013721415,,http://www.arsba.org
70061,Alabama Association of School Boards,AL,43 Jackson Street,Montgomery,36104,3342779700,3342700000,http://www.alabamaschoolboards.org
70542,Alabaster City Schools,AL,10111 Highway 119,Alabaster,35007,2056638400,2056638408,http://www.alabasterschools.org/
70543,Pike Road Schools,AL,PO Box 640064  Pike,Road,36064,3344205300,,http://www.pikeroadschools.org
70643,Pelham City Schools,AL,3160 Pelham Parkway,Pelham,35124,2056243700,2056243980,http://www.pelhamcityschools.org
71000,Alabama Sample Site,AL,43 South Jackson Street,Montgomery,36104,18005620601,,http://www.alabamaschoolboards.org
100000,Iowa Association of School Boards,IA,6000 Grand Ave.  Des,Moines,50312-1417,5152881991,,http://www.ia-sb.org
100001,Waukee Community Schools,IA,560 Southeast University Avenue,Waukee,50263,5159875161,5159872701,http://www.waukeeschools.org/
100003,IOWA Sample Site,IA,1234 IASB Way,Dreamfield,52111,5152881991,,http://www.eboardsolutions.com
100040,Rotary Club of Gwinnett County,GA,6500 Sugarloaf Parkway Suite 220A,Duluth,30097,,,http://gwinnettrotary.org/
100060,Highland Rivers Behavioral Health,GA,,,,,,http://highlandrivers.org
100065,Simbli Learning Institute,GA,,,,,,http://www.eboardsolutions.com
100070,Golden Rain Foundation,CA,1001 Golden Rain Road  Walnut,Creek,94595,9259887710,,http://www.rossmoor.com
